,actual,sarimax_pred,stacked_pred
2022-08-01,29.0,31.258412071547816,31.258412071547816
2022-09-01,29.0,29.78249360089347,29.78249360089347
2022-10-01,27.0,31.480349410620132,31.480349410620132
2022-11-01,27.0,29.482312865184856,29.482312865184856
2022-12-01,21.0,25.190728668187457,25.190728668187457
2023-01-01,21.0,25.34816797127164,25.34816797127164
2023-02-01,21.0,26.217224152877268,24.211382182433542
2023-03-01,18.0,20.43001647457526,17.87572713360236
2023-04-01,18.0,14.717013623168883,12.910425807884154
2023-05-01,18.0,14.104080246179675,12.40989963838396
2023-06-01,18.0,13.376723053353553,11.655870082276587
2023-07-01,16.0,12.449677936375327,10.673510305226035
2023-08-01,16.0,13.099299993339784,14.606626596275575
2023-09-01,16.0,17.180312099744555,18.478570404340502
2023-10-01,15.0,15.947385585209554,16.04168999781293
2023-11-01,15.0,14.493420364099853,14.341658459740989
2023-12-01,14.0,11.411167475715056,12.166033718123808
2024-01-01,14.0,12.457737218543764,12.816310208245989
2024-02-01,14.0,12.399114046648457,13.183798466280415
2024-03-01,14.0,11.937070444145029,13.323168471374338
2024-04-01,16.0,21.184187183060928,22.079097697415634
2024-05-01,12.0,19.95190550334863,20.992977871970457
2024-06-01,12.0,18.289576860431822,18.95374956942001
2024-07-01,13.0,14.797569818680458,16.693102903549843
2024-08-01,14.0,13.106653967976023,11.389967480778147
2024-09-01,14.0,12.357411953624988,11.518759462055469
2024-10-01,13.0,12.349974631936336,11.094953417451167
2024-11-01,13.0,12.662736949127329,10.973847445648325
2024-12-01,13.0,11.36391659459417,9.044501263707328
